 ,Label,Area,Mean,Min,Max,X,Y,
556,,4.058E-5,255,255,255,2.833,0.953,
557,,4.058E-5,255,255,255,5.514,0.953,
558,,8.116E-5,255,255,255,7.297,0.959,
559,,4.058E-5,255,255,255,2.784,0.957,
560,,4.058E-5,255,255,255,5.793,0.957,
561,,2.029E-5,255,255,255,6.953,0.957,
562,,6.087E-5,255,255,255,1.700,0.971,
563,,8.116E-5,255,255,255,7.320,0.977,
564,,1.015E-4,255,255,255,1.678,0.989,
565,,4.058E-5,255,255,255,2.227,0.986,
566,,8.116E-5,255,255,255,7.342,0.995,
567,,2.029E-5,255,255,255,6.750,0.998,
568,,8.116E-5,255,255,255,1.653,1.009,
569,,4.058E-5,255,255,255,2.050,1.002,
570,,2.029E-5,255,255,255,7.025,1.002,
571,,4.058E-5,255,255,255,7.131,1.007,
572,,1.015E-4,255,255,255,7.367,1.016,
573,,6.087E-5,255,255,255,5.020,1.011,
574,,4.058E-5,255,255,255,2.041,1.016,
575,,4.058E-5,255,255,255,3.423,1.016,
576,,4.058E-5,255,255,255,5.036,1.016,
577,,1.015E-4,255,255,255,1.628,1.029,
578,,4.058E-5,255,255,255,3.176,1.020,
579,,8.116E-5,255,255,255,3.459,1.023,
580,,4.058E-5,255,255,255,5.284,1.025,
581,,1.015E-4,255,255,255,7.394,1.038,
582,,4.058E-5,255,255,255,5.171,1.034,
583,,4.058E-5,255,255,255,4.928,1.038,
584,,4.058E-5,255,255,255,5.608,1.038,
585,,1.015E-4,255,255,255,1.601,1.052,
586,,4.058E-5,255,255,255,5.351,1.047,
587,,1.217E-4,255,255,255,5.586,1.052,
588,,8.116E-5,255,255,255,5.856,1.050,
589,,2.029E-5,255,255,255,6.800,1.047,
590,,2.029E-5,255,255,255,2.313,1.052,
591,,4.058E-5,255,255,255,4.919,1.052,
592,,4.058E-5,255,255,255,5.158,1.052,
593,,1.217E-4,255,255,255,7.423,1.063,
594,,4.058E-5,255,255,255,3.077,1.056,
595,,1.015E-4,255,255,255,3.658,1.058,
596,,4.058E-5,255,255,255,5.608,1.056,
597,,4.058E-5,255,255,255,6.171,1.061,
598,,1.217E-4,255,255,255,1.572,1.077,
599,,4.058E-5,255,255,255,5.604,1.065,
600,,6.087E-5,255,255,255,6.128,1.065,
601,,4.058E-5,255,255,255,3.450,1.070,
602,,4.058E-5,255,255,255,5.374,1.070,
603,,4.058E-5,255,255,255,5.649,1.070,
604,,1.826E-4,255,255,255,6.336,1.074,
605,,2.029E-5,255,255,255,6.939,1.070,
606,,1.420E-4,255,255,255,5.112,1.077,
607,,1.217E-4,255,255,255,5.565,1.077,
608,,2.029E-5,255,255,255,7.011,1.074,
609,,2.029E-5,255,255,255,7.043,1.074,
610,,2.029E-5,255,255,255,2.227,1.079,
611,,1.217E-4,255,255,255,7.455,1.090,
612,,1.420E-4,255,255,255,1.538,1.106,
613,,1.420E-4,255,255,255,5.096,1.095,
614,,4.058E-5,255,255,255,5.640,1.097,
615,,4.058E-5,255,255,255,6.441,1.101,
616,,1.623E-4,255,255,255,7.491,1.122,
617,,8.116E-5,255,255,255,3.644,1.113,
618,,4.058E-5,255,255,255,6.387,1.110,
619,,4.058E-5,255,255,255,1.640,1.115,
620,,2.029E-5,255,255,255,2.007,1.115,
621,,4.058E-5,255,255,255,2.595,1.115,
622,,4.058E-5,255,255,255,2.608,1.115,
623,,2.029E-5,255,255,255,2.259,1.119,
624,,1.826E-4,255,255,255,1.498,1.142,
625,,2.029E-5,255,255,255,6.745,1.124,
626,,8.116E-5,255,255,255,6.752,1.130,
627,,2.029E-5,255,255,255,1.565,1.133,
628,,2.029E-5,255,255,255,1.588,1.133,
629,,4.058E-5,255,255,255,2.734,1.133,
630,,4.058E-5,255,255,255,2.766,1.133,
631,,4.058E-5,255,255,255,3.009,1.133,
632,,4.058E-5,255,255,255,4.432,1.133,
633,,8.116E-5,255,255,255,4.971,1.140,
634,,4.058E-5,255,255,255,6.441,1.137,
635,,1.623E-4,255,255,255,4.881,1.144,
636,,4.058E-5,255,255,255,5.658,1.142,
637,,1.826E-4,255,255,255,7.534,1.160,
638,,4.058E-5,255,255,255,1.581,1.146,
639,,0.011,255,255,255,4.930,1.211,
640,,4.058E-5,255,255,255,6.383,1.155,
641,,4.058E-5,255,255,255,5.590,1.160,
642,,4.058E-5,255,255,255,6.784,1.162,
643,,2.638E-4,255,255,255,1.444,1.191,
644,,2.029E-5,255,255,255,6.759,1.164,
645,,4.058E-5,255,255,255,5.590,1.173,
646,,2.029E-5,255,255,255,6.732,1.182,
647,,3.449E-4,255,255,255,7.597,1.218,
648,,6.087E-5,255,255,255,3.020,1.187,
649,,4.058E-5,255,255,255,4.495,1.191,
650,,4.058E-5,255,255,255,6.090,1.191,
651,,8.116E-5,255,255,255,5.547,1.198,
652,,4.058E-5,255,255,255,1.755,1.203,
653,,8.116E-5,255,255,255,2.802,1.203,
654,,4.058E-5,255,255,255,1.502,1.212,
655,,4.058E-5,255,255,255,5.685,1.218,
656,,0.003,255,255,255,1.140,1.509,
657,,4.058E-5,255,255,255,1.471,1.230,
658,,2.029E-5,255,255,255,1.547,1.236,
659,,2.029E-5,255,255,255,1.700,1.236,
660,,2.029E-5,255,255,255,1.795,1.236,
661,,2.029E-5,255,255,255,2.056,1.236,
662,,8.116E-5,255,255,255,3.032,1.239,
663,,2.029E-5,255,255,255,1.417,1.245,
664,,4.058E-5,255,255,255,1.426,1.252,
665,,2.029E-5,255,255,255,6.881,1.250,
666,,0.004,255,255,255,8.038,1.719,
667,,4.058E-5,255,255,255,1.966,1.266,
668,,8.116E-5,255,255,255,2.752,1.270,
669,,4.058E-5,255,255,255,2.914,1.268,
670,,8.116E-5,255,255,255,2.955,1.270,
671,,4.058E-5,255,255,255,4.856,1.268,
672,,4.058E-5,255,255,255,2.995,1.273,
673,,2.029E-5,255,255,255,1.669,1.277,
674,,4.058E-5,255,255,255,5.757,1.277,
675,,2.029E-5,255,255,255,1.786,1.282,
676,,4.058E-5,255,255,255,2.923,1.282,
677,,6.087E-5,255,255,255,6.896,1.283,
678,,4.058E-5,255,255,255,1.797,1.286,
679,,4.058E-5,255,255,255,2.995,1.286,
680,,8.116E-5,255,255,255,4.899,1.288,
681,,1.217E-4,255,255,255,2.622,1.293,
682,,6.087E-5,255,255,255,6.861,1.294,
683,,4.058E-5,255,255,255,6.883,1.291,
684,,8.116E-5,255,255,255,7.167,1.293,
685,,4.058E-5,255,255,255,4.631,1.295,
686,,4.058E-5,255,255,255,6.872,1.297,
687,,4.058E-5,255,255,255,4.311,1.300,
688,,4.058E-5,255,255,255,6.545,1.300,
689,,2.029E-5,255,255,255,6.845,1.300,
690,,2.029E-5,255,255,255,7.191,1.300,
691,,1.420E-4,255,255,255,4.569,1.308,
692,,2.029E-5,255,255,255,6.565,1.304,
693,,2.029E-5,255,255,255,6.867,1.309,
694,,4.058E-5,255,255,255,6.905,1.311,
695,,1.015E-4,255,255,255,6.937,1.315,
696,,8.116E-5,255,255,255,1.776,1.316,
697,,2.029E-5,255,255,255,1.642,1.327,
698,,4.058E-5,255,255,255,6.894,1.329,
699,,4.058E-5,255,255,255,2.209,1.333,
700,,6.087E-5,255,255,255,2.867,1.331,
701,,4.058E-5,255,255,255,6.523,1.336,
702,,6.087E-5,255,255,255,1.607,1.343,
703,,2.029E-5,255,255,255,1.457,1.358,
704,,2.029E-5,255,255,255,1.682,1.358,
705,,4.058E-5,255,255,255,5.171,1.358,
706,,8.116E-5,255,255,255,5.887,1.360,
707,,4.058E-5,255,255,255,4.468,1.363,
708,,4.058E-5,255,255,255,5.941,1.363,
709,,4.058E-5,255,255,255,6.631,1.363,
710,,6.087E-5,255,255,255,7.004,1.364,
711,,2.029E-5,255,255,255,7.101,1.367,
712,,2.029E-5,255,255,255,1.646,1.372,
713,,4.058E-5,255,255,255,3.234,1.372,
714,,1.015E-4,255,255,255,5.857,1.373,
715,,0.003,255,255,255,1.613,1.415,
716,,4.058E-5,255,255,255,2.896,1.376,
717,,4.058E-5,255,255,255,3.491,1.376,
718,,2.029E-5,255,255,255,2.200,1.381,
719,,8.116E-5,255,255,255,5.892,1.387,
720,,2.029E-5,255,255,255,2.349,1.390,
721,,2.029E-5,255,255,255,7.079,1.390,
722,,4.058E-5,255,255,255,2.883,1.394,
723,,2.029E-5,255,255,255,6.601,1.394,
724,,2.029E-5,255,255,255,1.709,1.399,
725,,2.029E-5,255,255,255,6.948,1.399,
726,,2.029E-5,255,255,255,6.966,1.399,
727,,2.029E-5,255,255,255,1.727,1.403,
728,,4.058E-5,255,255,255,1.561,1.410,
729,,2.029E-5,255,255,255,7.074,1.408,
730,,4.058E-5,255,255,255,1.550,1.412,
731,,4.058E-5,255,255,255,5.180,1.417,
732,,4.058E-5,255,255,255,3.063,1.426,
733,,2.029E-5,255,255,255,7.309,1.430,
734,,2.029E-5,255,255,255,1.655,1.435,
735,,4.058E-5,255,255,255,5.383,1.435,
736,,0.002,255,255,255,1.563,1.469,
737,,1.623E-4,255,255,255,1.668,1.447,
738,,4.058E-5,255,255,255,4.252,1.439,
739,,4.058E-5,255,255,255,5.122,1.439,
740,,2.029E-5,255,255,255,1.714,1.444,
741,,2.029E-5,255,255,255,1.525,1.448,
742,,1.015E-4,255,255,255,5.384,1.450,
743,,2.029E-5,255,255,255,6.993,1.453,
744,,8.116E-5,255,255,255,5.221,1.464,
745,,2.029E-5,255,255,255,6.759,1.471,
746,,4.058E-5,255,255,255,2.378,1.484,
747,,2.029E-5,255,255,255,1.187,1.489,
748,,2.029E-5,255,255,255,1.318,1.489,
749,,4.058E-5,255,255,255,2.883,1.489,
750,,6.087E-5,255,255,255,6.715,1.493,
751,,1.015E-4,255,255,255,2.668,1.500,
752,,4.058E-5,255,255,255,7.838,1.502,
753,,4.058E-5,255,255,255,3.135,1.507,
754,,2.029E-5,255,255,255,7.336,1.507,
755,,2.029E-5,255,255,255,1.273,1.511,
756,,2.029E-5,255,255,255,1.151,1.525,
757,,1.015E-4,255,255,255,5.109,1.532,
758,,2.029E-5,255,255,255,7.849,1.529,
759,,2.029E-5,255,255,255,7.777,1.534,
760,,4.058E-5,255,255,255,2.532,1.552,
761,,8.116E-5,255,255,255,4.297,1.554,
762,,4.058E-5,255,255,255,2.667,1.556,
763,,4.058E-5,255,255,255,5.468,1.556,
764,,4.058E-5,255,255,255,5.865,1.556,
765,,2.029E-5,255,255,255,6.642,1.556,
766,,2.029E-5,255,255,255,1.669,1.561,
767,,2.029E-5,255,255,255,1.556,1.570,
768,,8.116E-5,255,255,255,3.297,1.572,
769,,4.058E-5,255,255,255,5.869,1.570,
770,,8.116E-5,255,255,255,7.323,1.579,
771,,2.029E-5,255,255,255,1.480,1.579,
772,,2.029E-5,255,255,255,6.966,1.588,
773,,2.029E-5,255,255,255,1.493,1.597,
774,,4.058E-5,255,255,255,5.563,1.597,
775,,1.015E-4,255,255,255,6.641,1.600,
776,,1.015E-4,255,255,255,3.422,1.617,
777,,1.015E-4,255,255,255,5.465,1.627,
778,,8.116E-5,255,255,255,5.797,1.626,
779,,4.058E-5,255,255,255,5.113,1.633,
780,,2.029E-5,255,255,255,1.178,1.637,
781,,2.029E-5,255,255,255,1.678,1.637,
782,,4.058E-5,255,255,255,4.626,1.637,
783,,4.058E-5,255,255,255,2.698,1.646,
784,,8.116E-5,255,255,255,3.583,1.649,
785,,2.029E-5,255,255,255,7.849,1.646,
786,,6.087E-5,255,255,255,1.896,1.654,
787,,2.029E-5,255,255,255,6.935,1.651,
788,,2.029E-5,255,255,255,1.412,1.655,
789,,2.029E-5,255,255,255,1.705,1.655,
790,,2.029E-5,255,255,255,1.885,1.655,
791,,4.058E-5,255,255,255,3.257,1.655,
792,,4.058E-5,255,255,255,4.640,1.655,
793,,4.058E-5,255,255,255,6.854,1.658,
794,,2.029E-5,255,255,255,1.241,1.660,
795,,4.058E-5,255,255,255,1.356,1.662,
796,,2.029E-5,255,255,255,6.957,1.660,
797,,4.058E-5,255,255,255,3.446,1.669,
798,,2.029E-5,255,255,255,7.818,1.678,
799,,2.029E-5,255,255,255,1.214,1.682,
800,,2.029E-5,255,255,255,1.651,1.682,
801,,8.116E-5,255,255,255,5.106,1.689,
802,,4.058E-5,255,255,255,3.459,1.700,
803,,8.116E-5,255,255,255,5.099,1.703,
804,,2.029E-5,255,255,255,1.146,1.705,
805,,2.029E-5,255,255,255,1.358,1.705,
806,,4.058E-5,255,255,255,2.509,1.705,
807,,4.058E-5,255,255,255,2.698,1.705,
808,,1.217E-4,255,255,255,2.750,1.707,
809,,1.015E-4,255,255,255,2.889,1.708,
810,,2.029E-5,255,255,255,1.227,1.709,
811,,8.116E-5,255,255,255,2.984,1.716,
812,,4.058E-5,255,255,255,4.095,1.714,
813,,4.058E-5,255,255,255,4.284,1.714,
814,,4.058E-5,255,255,255,4.324,1.714,
815,,3.449E-4,255,255,255,4.636,1.722,
816,,2.029E-5,255,255,255,7.110,1.714,
817,,4.058E-5,255,255,255,1.507,1.721,
818,,2.029E-5,255,255,255,1.516,1.718,
819,,4.058E-5,255,255,255,2.901,1.718,
820,,6.087E-5,255,255,255,4.610,1.718,
821,,4.058E-5,255,255,255,3.500,1.723,
822,,4.058E-5,255,255,255,5.356,1.723,
823,,2.029E-5,255,255,255,1.196,1.727,
824,,4.058E-5,255,255,255,5.140,1.727,
825,,4.058E-5,255,255,255,5.288,1.727,
826,,2.029E-5,255,255,255,1.282,1.732,
827,,4.058E-5,255,255,255,1.797,1.734,
828,,2.029E-5,255,255,255,7.128,1.732,
829,,2.029E-5,255,255,255,7.899,1.732,
830,,4.058E-5,255,255,255,2.473,1.736,
831,,6.087E-5,255,255,255,4.646,1.736,
832,,4.058E-5,255,255,255,5.135,1.736,
833,,2.029E-5,255,255,255,7.115,1.736,
834,,2.029E-5,255,255,255,7.137,1.736,
835,,2.029E-5,255,255,255,1.759,1.741,
836,,2.841E-4,255,255,255,2.961,1.749,
837,,4.058E-5,255,255,255,2.694,1.745,
838,,1.217E-4,255,255,255,2.718,1.747,
839,,4.058E-5,255,255,255,3.838,1.745,
840,,4.058E-5,255,255,255,5.131,1.745,
841,,2.029E-5,255,255,255,7.070,1.745,
842,,4.058E-5,255,255,255,5.104,1.750,
843,,4.058E-5,255,255,255,2.486,1.755,
844,,4.058E-5,255,255,255,5.122,1.755,
845,,2.029E-5,255,255,255,8.038,1.755,
846,,1.623E-4,255,255,255,2.790,1.763,
847,,8.116E-5,255,255,255,3.016,1.761,
848,,2.029E-5,255,255,255,7.426,1.759,
849,,4.058E-5,255,255,255,2.914,1.764,
850,,2.029E-5,255,255,255,7.074,1.764,
851,,4.058E-5,255,255,255,8.036,1.764,
852,,2.029E-5,255,255,255,1.606,1.768,
853,,2.029E-5,255,255,255,1.966,1.768,
854,,4.058E-5,255,255,255,2.937,1.768,
855,,4.058E-5,255,255,255,3.054,1.768,
856,,4.058E-5,255,255,255,4.955,1.768,
857,,2.029E-5,255,255,255,6.723,1.768,
858,,2.029E-5,255,255,255,1.745,1.773,
859,,2.029E-5,255,255,255,1.236,1.782,
860,,8.116E-5,255,255,255,2.788,1.784,
861,,2.029E-5,255,255,255,6.912,1.782,
862,,6.087E-5,255,255,255,2.723,1.786,
863,,4.058E-5,255,255,255,4.833,1.786,
864,,4.058E-5,255,255,255,5.090,1.786,
865,,2.029E-5,255,255,255,1.718,1.791,
866,,4.058E-5,255,255,255,2.955,1.791,
867,,4.058E-5,255,255,255,3.712,1.791,
868,,4.058E-5,255,255,255,1.836,1.797,
869,,8.116E-5,255,255,255,2.083,1.797,
870,,4.058E-5,255,255,255,2.752,1.795,
871,,8.116E-5,255,255,255,3.032,1.795,
872,,4.058E-5,255,255,255,3.378,1.795,
873,,4.058E-5,255,255,255,3.410,1.795,
874,,4.058E-5,255,255,255,4.721,1.795,
875,,4.058E-5,255,255,255,4.860,1.795,
876,,4.058E-5,255,255,255,4.928,1.795,
877,,1.623E-4,255,255,255,5.048,1.797,
878,,8.116E-5,255,255,255,5.532,1.795,
879,,2.029E-5,255,255,255,6.583,1.795,
880,,2.029E-5,255,255,255,6.921,1.795,
881,,2.029E-5,255,255,255,7.173,1.795,
882,,2.029E-5,255,255,255,7.813,1.795,
883,,6.087E-5,255,255,255,8.059,1.800,
884,,0.002,255,255,255,0.739,2.029,
885,,2.029E-5,255,255,255,1.133,1.800,
886,,2.029E-5,255,255,255,1.588,1.800,
887,,2.841E-4,255,255,255,2.635,1.809,
888,,8.116E-5,255,255,255,2.883,1.800,
889,,4.058E-5,255,255,255,3.104,1.800,
890,,4.058E-5,255,255,255,5.072,1.800,
891,,2.029E-5,255,255,255,7.277,1.800,
892,,2.029E-5,255,255,255,7.646,1.800,
893,,2.029E-5,255,255,255,0.908,1.804,
894,,8.116E-5,255,255,255,2.660,1.806,
895,,4.058E-5,255,255,255,3.369,1.804,
896,,4.058E-5,255,255,255,5.261,1.804,
897,,2.029E-5,255,255,255,8.083,1.804,
898,,2.029E-5,255,255,255,1.520,1.809,
899,,2.029E-5,255,255,255,1.840,1.809,
900,,1.015E-4,255,255,255,5.063,1.810,
901,,1.420E-4,255,255,255,5.175,1.813,
902,,4.058E-5,255,255,255,5.378,1.809,
903,,4.058E-5,255,255,255,7.050,1.809,
904,,2.029E-5,255,255,255,8.052,1.809,
905,,8.116E-5,255,255,255,2.009,1.815,
906,,2.029E-5,255,255,255,2.178,1.813,
907,,4.058E-5,255,255,255,2.536,1.813,
908,,4.058E-5,255,255,255,2.572,1.813,
909,,6.087E-5,255,255,255,2.768,1.813,
910,,4.058E-5,255,255,255,2.874,1.813,
911,,4.058E-5,255,255,255,3.122,1.813,
912,,4.058E-5,255,255,255,3.234,1.813,
913,,4.058E-5,255,255,255,3.261,1.813,
914,,4.058E-5,255,255,255,3.365,1.813,
915,,4.058E-5,255,255,255,5.257,1.813,
916,,2.029E-5,255,255,255,1.822,1.818,
917,,4.058E-5,255,255,255,2.824,1.818,
918,,4.058E-5,255,255,255,5.077,1.818,
919,,2.029E-5,255,255,255,7.583,1.818,
920,,2.029E-5,255,255,255,7.782,1.818,
921,,1.217E-4,255,255,255,5.242,1.827,
922,,1.420E-4,255,255,255,1.636,1.832,
923,,2.029E-5,255,255,255,1.669,1.827,
924,,2.029E-5,255,255,255,1.755,1.827,
925,,4.058E-5,255,255,255,3.950,1.827,
926,,4.058E-5,255,255,255,4.257,1.827,
927,,8.116E-5,255,255,255,5.052,1.829,
928,,2.029E-5,255,255,255,6.736,1.827,
929,,2.029E-5,255,255,255,1.529,1.831,
930,,2.029E-5,255,255,255,1.624,1.831,
931,,2.029E-5,255,255,255,2.403,1.831,
932,,1.217E-4,255,255,255,3.069,1.836,
933,,4.058E-5,255,255,255,3.234,1.831,
934,,4.058E-5,255,255,255,3.838,1.831,
935,,4.058E-5,255,255,255,4.667,1.831,
936,,4.058E-5,255,255,255,4.910,1.831,
937,,4.058E-5,255,255,255,5.014,1.831,
938,,4.058E-5,255,255,255,5.257,1.831,
939,,4.058E-5,255,255,255,5.378,1.831,
940,,2.029E-5,255,255,255,7.061,1.831,
941,,2.029E-5,255,255,255,6.971,1.836,
942,,2.029E-5,255,255,255,1.137,1.840,
943,,4.058E-5,255,255,255,1.595,1.840,
944,,2.029E-5,255,255,255,2.002,1.840,
945,,4.058E-5,255,255,255,2.761,1.840,
946,,2.841E-4,255,255,255,5.004,1.845,
947,,4.058E-5,255,255,255,6.944,1.842,
948,,4.058E-5,255,255,255,2.725,1.845,
949,,8.116E-5,255,255,255,3.095,1.845,
950,,4.058E-5,255,255,255,5.270,1.845,
951,,8.116E-5,255,255,255,5.304,1.847,
952,,2.029E-5,255,255,255,6.953,1.845,
953,,2.029E-5,255,255,255,2.173,1.849,
954,,4.058E-5,255,255,255,2.477,1.849,
955,,4.058E-5,255,255,255,2.541,1.849,
956,,4.058E-5,255,255,255,2.599,1.849,
957,,4.058E-5,255,255,255,3.063,1.849,
958,,4.058E-5,255,255,255,3.604,1.849,
959,,2.029E-5,255,255,255,7.462,1.849,
960,,1.217E-4,255,255,255,2.566,1.855,
961,,4.058E-5,255,255,255,2.968,1.854,
962,,4.058E-5,255,255,255,5.266,1.854,
963,,4.058E-5,255,255,255,5.288,1.854,
964,,4.058E-5,255,255,255,6.230,1.854,
965,,2.029E-5,255,255,255,6.624,1.854,
966,,2.029E-5,255,255,255,6.930,1.854,
967,,4.058E-5,255,255,255,3.095,1.858,
968,,4.058E-5,255,255,255,4.842,1.858,
969,,4.058E-5,255,255,255,4.946,1.858,
970,,4.058E-5,255,255,255,5.158,1.858,
971,,2.029E-5,255,255,255,1.615,1.863,
972,,2.841E-4,255,255,255,4.907,1.867,
973,,6.087E-5,255,255,255,6.403,1.863,
974,,2.029E-5,255,255,255,1.782,1.867,
975,,4.058E-5,255,255,255,2.757,1.867,
976,,8.116E-5,255,255,255,2.874,1.869,
977,,4.058E-5,255,255,255,5.356,1.867,
978,,2.029E-5,255,255,255,6.633,1.867,
979,,2.029E-5,255,255,255,6.948,1.867,
980,,2.029E-5,255,255,255,7.011,1.867,
981,,2.029E-5,255,255,255,7.682,1.867,
982,,2.029E-5,255,255,255,2.390,1.872,
983,,4.058E-5,255,255,255,5.000,1.872,
984,,4.058E-5,255,255,255,5.063,1.872,
985,,4.058E-5,255,255,255,5.176,1.872,
986,,1.826E-4,255,255,255,6.517,1.878,
987,,4.058E-5,255,255,255,3.045,1.876,
988,,8.116E-5,255,255,255,3.110,1.878,
989,,4.058E-5,255,255,255,4.293,1.876,
990,,4.058E-5,255,255,255,5.162,1.876,
991,,6.087E-5,255,255,255,5.876,1.876,
992,,2.029E-5,255,255,255,7.376,1.876,
993,,2.029E-5,255,255,255,1.475,1.881,
994,,4.058E-5,255,255,255,1.829,1.883,
995,,2.029E-5,255,255,255,2.390,1.881,
996,,6.087E-5,255,255,255,4.322,1.881,
997,,2.029E-5,255,255,255,6.818,1.881,
998,,4.058E-5,255,255,255,7.408,1.883,
999,,2.029E-5,255,255,255,7.642,1.881,
1000,,6.087E-5,255,255,255,1.666,1.887,
1001,,1.217E-4,255,255,255,2.773,1.888,
1002,,4.058E-5,255,255,255,4.680,1.885,
1003,,6.087E-5,255,255,255,5.791,1.885,
1004,,4.058E-5,255,255,255,6.207,1.885,
1005,,2.029E-5,255,255,255,6.804,1.885,
1006,,2.029E-5,255,255,255,8.047,1.885,
1007,,2.029E-5,255,255,255,1.525,1.890,
1008,,2.029E-5,255,255,255,1.615,1.890,
1009,,2.029E-5,255,255,255,1.854,1.890,
1010,,2.029E-5,255,255,255,1.944,1.890,
1011,,2.029E-5,255,255,255,1.962,1.890,
1012,,4.058E-5,255,255,255,4.410,1.890,
1013,,8.116E-5,255,255,255,5.131,1.890,
1014,,8.116E-5,255,255,255,5.351,1.892,
1015,,4.058E-5,255,255,255,5.396,1.890,
1016,,4.058E-5,255,255,255,7.743,1.890,
1017,,2.029E-5,255,255,255,7.813,1.890,
1018,,4.058E-5,255,255,255,1.833,1.894,
1019,,4.058E-5,255,255,255,2.450,1.894,
1020,,4.058E-5,255,255,255,3.581,1.894,
1021,,8.116E-5,255,255,255,5.095,1.896,
1022,,4.058E-5,255,255,255,5.707,1.894,
1023,,4.058E-5,255,255,255,5.793,1.894,
1024,,2.029E-5,255,255,255,2.034,1.899,
1025,,2.029E-5,255,255,255,2.394,1.899,
1026,,4.058E-5,255,255,255,3.000,1.899,
1027,,4.058E-5,255,255,255,4.311,1.899,
1028,,4.058E-5,255,255,255,5.775,1.899,
1029,,8.116E-5,255,255,255,6.209,1.901,
1030,,2.029E-5,255,255,255,6.809,1.899,
1031,,2.029E-5,255,255,255,6.939,1.899,
1032,,2.029E-5,255,255,255,1.930,1.903,
1033,,2.029E-5,255,255,255,2.016,1.903,
1034,,4.058E-5,255,255,255,3.014,1.903,
1035,,4.058E-5,255,255,255,3.189,1.903,
1036,,4.058E-5,255,255,255,3.297,1.903,
1037,,4.058E-5,255,255,255,3.568,1.903,
1038,,2.029E-5,255,255,255,6.696,1.903,
1039,,8.116E-5,255,255,255,1.557,1.914,
1040,,2.029E-5,255,255,255,1.782,1.908,
1041,,4.058E-5,255,255,255,2.545,1.908,
1042,,1.015E-4,255,255,255,2.895,1.910,
1043,,4.058E-5,255,255,255,4.991,1.908,
1044,,2.029E-5,255,255,255,7.741,1.908,
1045,,2.029E-5,255,255,255,7.750,1.908,
1046,,2.029E-5,255,255,255,1.570,1.912,
1047,,4.058E-5,255,255,255,2.995,1.912,
1048,,4.058E-5,255,255,255,3.023,1.912,
1049,,4.058E-5,255,255,255,5.378,1.912,
1050,,1.420E-4,255,255,255,6.282,1.917,
1051,,2.029E-5,255,255,255,6.975,1.912,
1052,,4.058E-5,255,255,255,1.545,1.917,
1053,,4.058E-5,255,255,255,4.320,1.917,
1054,,4.058E-5,255,255,255,4.351,1.917,
1055,,4.058E-5,255,255,255,5.360,1.917,
1056,,2.029E-5,255,255,255,7.980,1.917,
1057,,6.087E-5,255,255,255,3.056,1.921,
1058,,4.058E-5,255,255,255,5.779,1.921,
1059,,2.029E-5,255,255,255,8.088,1.921,
1060,,4.058E-5,255,255,255,3.604,1.926,
1061,,2.029E-5,255,255,255,6.957,1.926,
1062,,2.029E-5,255,255,255,1.543,1.930,
1063,,4.058E-5,255,255,255,2.419,1.935,
1064,,4.058E-5,255,255,255,4.396,1.935,
1065,,2.029E-5,255,255,255,1.556,1.939,
1066,,2.029E-5,255,255,255,2.295,1.939,
1067,,4.058E-5,255,255,255,6.764,1.941,
1068,,2.029E-5,255,255,255,6.845,1.939,
1069,,2.029E-5,255,255,255,1.619,1.944,
1070,,2.029E-5,255,255,255,1.827,1.944,
1071,,6.087E-5,255,255,255,2.975,1.944,
1072,,4.058E-5,255,255,255,6.036,1.944,
1073,,6.087E-5,255,255,255,6.232,1.944,
1074,,2.029E-5,255,255,255,1.543,1.948,
1075,,4.058E-5,255,255,255,2.403,1.950,
1076,,4.058E-5,255,255,255,4.550,1.948,
1077,,4.058E-5,255,255,255,6.275,1.948,
1078,,6.087E-5,255,255,255,6.300,1.948,
1079,,2.029E-5,255,255,255,7.624,1.948,
1080,,8.116E-5,255,255,255,2.802,1.955,
1081,,8.116E-5,255,255,255,3.097,1.955,
1082,,4.058E-5,255,255,255,5.068,1.953,
1083,,2.029E-5,255,255,255,6.845,1.953,
1084,,2.029E-5,255,255,255,7.462,1.953,
1085,,2.029E-5,255,255,255,1.547,1.957,
1086,,4.058E-5,255,255,255,2.779,1.957,
1087,,8.116E-5,255,255,255,5.446,1.959,
1088,,2.029E-5,255,255,255,6.894,1.957,
1089,,4.058E-5,255,255,255,4.568,1.962,
1090,,4.058E-5,255,255,255,5.797,1.962,
1091,,4.058E-5,255,255,255,7.014,1.962,
1092,,2.029E-5,255,255,255,7.047,1.962,
1093,,2.029E-5,255,255,255,2.426,1.966,
1094,,4.058E-5,255,255,255,6.000,1.966,
1095,,2.029E-5,255,255,255,7.187,1.966,
1096,,2.029E-5,255,255,255,1.736,1.971,
1097,,2.232E-4,255,255,255,2.381,1.977,
1098,,4.058E-5,255,255,255,2.869,1.971,
1099,,4.058E-5,255,255,255,2.995,1.971,
1100,,4.058E-5,255,255,255,5.306,1.971,
1101,,4.058E-5,255,255,255,6.252,1.971,
1102,,2.029E-5,255,255,255,7.142,1.971,
1103,,4.058E-5,255,255,255,7.205,1.973,
1104,,2.029E-5,255,255,255,1.655,1.975,
1105,,4.058E-5,255,255,255,3.689,1.975,
1106,,4.058E-5,255,255,255,5.441,1.975,
1107,,2.029E-5,255,255,255,1.574,1.980,
1108,,2.029E-5,255,255,255,2.421,1.980,
1109,,4.058E-5,255,255,255,2.761,1.980,
1110,,8.116E-5,255,255,255,3.743,1.986,
