 ,Area,Mean,Min,Max,X,Y
1207,1.420E-4,255,255,255,5.049,2.805
1208,2.029E-5,255,255,255,3.191,2.800
1209,4.058E-5,255,255,255,5.511,2.802
1210,2.029E-4,255,255,255,6.924,2.808
1211,4.058E-5,255,255,255,7.703,2.802
1212,2.029E-5,255,255,255,2.687,2.804
1213,1.826E-4,255,255,255,2.721,2.812
1214,2.029E-5,255,255,255,4.912,2.804
1215,2.029E-5,255,255,255,0.709,2.809
1216,4.058E-5,255,255,255,1.304,2.811
1217,8.116E-5,255,255,255,5.032,2.815
1218,4.058E-5,255,255,255,5.964,2.813
1219,2.029E-5,255,255,255,2.660,2.818
1220,2.029E-5,255,255,255,2.696,2.818
1221,2.029E-5,255,255,255,3.309,2.818
1222,2.029E-5,255,255,255,4.881,2.818
1223,2.029E-5,255,255,255,0.912,2.822
1224,2.029E-5,255,255,255,3.200,2.822
1225,2.029E-5,255,255,255,3.795,2.822
1226,2.029E-5,255,255,255,6.921,2.827
1227,2.029E-5,255,255,255,7.957,2.831
1228,2.029E-5,255,255,255,8.511,2.831
1229,2.029E-5,255,255,255,2.115,2.836
1230,2.029E-5,255,255,255,6.160,2.840
1231,2.029E-5,255,255,255,2.047,2.845
1232,2.029E-5,255,255,255,5.020,2.845
1233,2.029E-5,255,255,255,3.101,2.849
1234,2.029E-5,255,255,255,5.989,2.849
1235,2.029E-5,255,255,255,3.912,2.854
1236,4.058E-5,255,255,255,4.788,2.854
1237,2.029E-5,255,255,255,4.948,2.854
1238,2.029E-5,255,255,255,6.795,2.854
1239,2.029E-5,255,255,255,6.912,2.854
1240,2.029E-5,255,255,255,7.137,2.854
1241,2.029E-5,255,255,255,8.543,2.854
1242,2.029E-5,255,255,255,2.579,2.858
1243,2.029E-5,255,255,255,5.745,2.858
1244,2.029E-5,255,255,255,3.187,2.867
1245,4.058E-5,255,255,255,6.838,2.874
1246,4.058E-5,255,255,255,6.982,2.874
1247,4.058E-5,255,255,255,8.054,2.872
1248,2.029E-5,255,255,255,5.809,2.876
1249,2.029E-5,255,255,255,3.223,2.890
1250,2.029E-5,255,255,255,7.421,2.890
1251,2.029E-5,255,255,255,3.935,2.894
1252,2.029E-5,255,255,255,6.727,2.899
1253,2.029E-5,255,255,255,0.791,2.903
1254,2.029E-5,255,255,255,1.079,2.903
1255,2.029E-5,255,255,255,1.561,2.903
1256,2.029E-5,255,255,255,3.101,2.903
1257,6.087E-5,255,255,255,3.909,2.905
1258,6.087E-5,255,255,255,6.932,2.906
1259,2.029E-5,255,255,255,7.944,2.903
1260,4.058E-5,255,255,255,0.651,2.910
1261,2.029E-5,255,255,255,3.534,2.908
1262,2.029E-5,255,255,255,8.601,2.908
1263,4.058E-5,255,255,255,1.257,2.912
1264,2.029E-5,255,255,255,1.390,2.912
1265,2.029E-5,255,255,255,2.561,2.912
1266,2.029E-5,255,255,255,3.345,2.912
1267,2.029E-5,255,255,255,7.948,2.912
1268,6.087E-5,255,255,255,8.031,2.914
1269,2.029E-5,255,255,255,8.097,2.912
1270,4.058E-5,255,255,255,8.180,2.912
1271,2.029E-5,255,255,255,8.331,2.912
1272,2.029E-5,255,255,255,1.318,2.917
1273,2.029E-5,255,255,255,3.953,2.917
1274,2.029E-5,255,255,255,4.939,2.917
1275,4.058E-5,255,255,255,0.869,2.921
1276,2.029E-5,255,255,255,3.268,2.921
1277,2.029E-5,255,255,255,3.777,2.921
1278,4.058E-5,255,255,255,3.905,2.923
1279,2.029E-5,255,255,255,3.984,2.921
1280,4.058E-5,255,255,255,4.863,2.923
1281,2.029E-5,255,255,255,8.214,2.921
1282,4.058E-5,255,255,255,1.149,2.930
1283,2.029E-5,255,255,255,2.065,2.930
1284,2.029E-5,255,255,255,2.547,2.930
1285,2.029E-5,255,255,255,3.957,2.930
1286,2.029E-5,255,255,255,6.736,2.930
1287,2.029E-5,255,255,255,1.538,2.935
1288,2.029E-5,255,255,255,1.579,2.935
1289,4.058E-5,255,255,255,3.944,2.937
1290,4.058E-5,255,255,255,6.930,2.937
1291,2.029E-5,255,255,255,7.061,2.935
1292,2.029E-5,255,255,255,1.565,2.939
1293,2.029E-5,255,255,255,5.998,2.939
1294,2.029E-5,255,255,255,6.791,2.939
1295,2.029E-5,255,255,255,7.980,2.939
1296,2.029E-5,255,255,255,1.191,2.944
1297,2.029E-5,255,255,255,2.700,2.944
1298,2.029E-5,255,255,255,4.791,2.944
1299,2.029E-5,255,255,255,1.119,2.948
1300,2.029E-5,255,255,255,1.421,2.948
1301,2.029E-5,255,255,255,3.227,2.948
1302,4.058E-5,255,255,255,3.552,2.950
1303,2.029E-5,255,255,255,4.056,2.953
1304,2.029E-5,255,255,255,8.191,2.953
1305,4.058E-5,255,255,255,0.914,2.962
1306,2.029E-5,255,255,255,3.097,2.962
1307,2.029E-5,255,255,255,3.372,2.962
1308,2.029E-5,255,255,255,6.218,2.962
1309,2.029E-5,255,255,255,7.448,2.962
1310,2.029E-5,255,255,255,3.358,2.971
1311,2.029E-5,255,255,255,1.583,2.975
1312,2.029E-5,255,255,255,5.092,2.975
1313,2.029E-5,255,255,255,8.034,2.980
1314,2.029E-5,255,255,255,5.016,2.984
1315,2.029E-5,255,255,255,5.079,2.984
1316,4.058E-5,255,255,255,8.660,2.986
1317,2.029E-5,255,255,255,0.417,2.993
1318,2.029E-5,255,255,255,2.935,2.993
1319,2.029E-5,255,255,255,3.385,2.993
1320,2.029E-5,255,255,255,5.944,2.993
1321,2.029E-5,255,255,255,7.849,2.993
1322,1.015E-4,255,255,255,1.075,3.000
1323,2.029E-5,255,255,255,3.255,2.998
1324,2.029E-5,255,255,255,7.268,2.998
1325,4.058E-5,255,255,255,7.297,2.998
1326,2.029E-5,255,255,255,8.241,2.998
1327,2.029E-5,255,255,255,1.484,3.002
1328,2.029E-5,255,255,255,2.664,3.002
1329,2.029E-5,255,255,255,8.146,3.002
1330,2.029E-5,255,255,255,8.178,3.002
1331,2.029E-5,255,255,255,0.268,3.007
1332,2.029E-5,255,255,255,0.475,3.011
1333,2.029E-5,255,255,255,3.520,3.011
1334,6.087E-5,255,255,255,3.792,3.014
1335,2.029E-5,255,255,255,2.056,3.025
1336,4.058E-5,255,255,255,8.167,3.025
1337,2.029E-5,255,255,255,1.682,3.029
1338,2.029E-5,255,255,255,3.160,3.029
1339,2.029E-5,255,255,255,3.173,3.029
1340,4.058E-5,255,255,255,3.243,3.029
1341,2.029E-5,255,255,255,3.291,3.029
1342,2.029E-5,255,255,255,3.556,3.029
1343,2.029E-5,255,255,255,2.056,3.034
1344,2.029E-5,255,255,255,4.993,3.034
1345,2.029E-5,255,255,255,5.741,3.034
1346,2.029E-5,255,255,255,0.363,3.038
1347,4.058E-5,255,255,255,3.279,3.038
1348,4.058E-5,255,255,255,4.649,3.038
1349,1.015E-4,255,255,255,5.177,3.040
1350,2.029E-5,255,255,255,0.673,3.047
1351,2.029E-5,255,255,255,3.268,3.047
1352,2.029E-5,255,255,255,3.286,3.047
1353,2.029E-5,255,255,255,1.052,3.052
1354,2.029E-5,255,255,255,8.511,3.056
1355,2.029E-5,255,255,255,3.534,3.061
1356,2.029E-5,255,255,255,5.394,3.061
1357,6.087E-5,255,255,255,3.190,3.067
1358,2.029E-5,255,255,255,5.286,3.065
1359,2.029E-5,255,255,255,4.836,3.074
1360,2.029E-5,255,255,255,1.525,3.079
1361,2.029E-5,255,255,255,5.182,3.079
1362,2.029E-5,255,255,255,2.448,3.088
1363,6.087E-5,255,255,255,5.420,3.089
1364,2.029E-5,255,255,255,6.011,3.088
1365,2.029E-5,255,255,255,7.998,3.088
1366,2.029E-5,255,255,255,0.336,3.092
1367,4.058E-5,255,255,255,0.968,3.092
1368,4.058E-5,255,255,255,3.110,3.095
1369,2.029E-5,255,255,255,3.209,3.092
1370,2.029E-5,255,255,255,8.309,3.097
1371,2.029E-5,255,255,255,3.525,3.106
1372,4.058E-5,255,255,255,4.851,3.106
1373,2.029E-5,255,255,255,7.917,3.106
1374,2.029E-5,255,255,255,8.304,3.106
1375,4.058E-5,255,255,255,2.185,3.110
1376,2.029E-5,255,255,255,2.110,3.115
1377,2.029E-5,255,255,255,2.336,3.115
1378,2.029E-5,255,255,255,1.268,3.119
1379,2.029E-5,255,255,255,3.245,3.119
1380,4.058E-5,255,255,255,4.845,3.126
1381,2.029E-5,255,255,255,0.367,3.128
1382,2.029E-5,255,255,255,2.286,3.128
1383,2.029E-5,255,255,255,2.538,3.128
1384,2.029E-5,255,255,255,0.291,3.133
1385,2.029E-5,255,255,255,1.164,3.133
1386,2.029E-5,255,255,255,2.277,3.133
1387,2.029E-5,255,255,255,7.953,3.137
1388,4.058E-5,255,255,255,3.360,3.142
1389,2.029E-5,255,255,255,3.390,3.142
1390,2.029E-5,255,255,255,5.574,3.142
1391,2.029E-5,255,255,255,8.732,3.142
1392,2.029E-5,255,255,255,0.917,3.146
1393,4.058E-5,255,255,255,2.297,3.146
1394,2.029E-5,255,255,255,6.435,3.146
1395,2.029E-5,255,255,255,2.205,3.155
1396,2.029E-5,255,255,255,0.601,3.160
1397,2.029E-5,255,255,255,3.408,3.164
1398,4.058E-5,255,255,255,0.631,3.169
1399,2.029E-5,255,255,255,5.007,3.173
1400,2.029E-5,255,255,255,3.394,3.178
1401,2.029E-5,255,255,255,5.561,3.178
1402,2.029E-5,255,255,255,6.412,3.178
1403,2.029E-5,255,255,255,2.268,3.187
1404,2.029E-5,255,255,255,8.047,3.187
1405,2.029E-5,255,255,255,0.723,3.191
1406,2.029E-5,255,255,255,0.782,3.191
1407,2.029E-5,255,255,255,1.282,3.191
1408,2.029E-5,255,255,255,1.624,3.191
1409,2.029E-5,255,255,255,4.268,3.191
1410,2.029E-5,255,255,255,1.128,3.196
1411,2.029E-5,255,255,255,1.191,3.196
1412,2.029E-5,255,255,255,6.182,3.196
1413,2.029E-5,255,255,255,1.264,3.200
1414,2.029E-5,255,255,255,1.300,3.200
1415,2.029E-5,255,255,255,1.331,3.200
1416,2.029E-5,255,255,255,1.457,3.200
1417,2.029E-5,255,255,255,1.516,3.200
1418,2.029E-5,255,255,255,1.543,3.200
1419,2.029E-5,255,255,255,1.574,3.200
1420,2.029E-5,255,255,255,2.547,3.200
1421,2.029E-5,255,255,255,1.264,3.209
1422,4.058E-5,255,255,255,1.273,3.212
1423,2.029E-5,255,255,255,1.255,3.214
1424,6.087E-5,255,255,255,3.220,3.218
1425,2.029E-5,255,255,255,6.182,3.218
1426,2.029E-5,255,255,255,8.007,3.218
1427,2.029E-5,255,255,255,2.426,3.223
1428,2.029E-5,255,255,255,3.935,3.223
1429,6.087E-5,255,255,255,1.172,3.230
1430,2.029E-5,255,255,255,1.457,3.227
1431,2.029E-5,255,255,255,2.106,3.232
1432,8.116E-5,255,255,255,7.973,3.234
1433,2.029E-5,255,255,255,3.484,3.236
1434,2.029E-5,255,255,255,7.957,3.236
1435,2.029E-5,255,255,255,0.840,3.241
1436,8.116E-5,255,255,255,4.919,3.243
1437,6.087E-5,255,255,255,5.221,3.247
1438,2.029E-5,255,255,255,8.691,3.245
1439,2.029E-5,255,255,255,0.984,3.250
1440,1.015E-4,255,255,255,2.279,3.255
1441,2.029E-5,255,255,255,8.741,3.250
1442,6.087E-5,255,255,255,2.121,3.256
1443,2.029E-5,255,255,255,2.457,3.255
1444,4.058E-5,255,255,255,4.741,3.257
1445,6.087E-5,255,255,255,7.068,3.256
1446,2.029E-5,255,255,255,7.957,3.255
1447,4.058E-5,255,255,255,4.450,3.264
1448,1.420E-4,255,255,255,6.159,3.268
1449,2.029E-5,255,255,255,1.813,3.277
1450,2.029E-5,255,255,255,5.079,3.277
1451,4.058E-5,255,255,255,6.750,3.288
1452,2.029E-5,255,255,255,7.948,3.286
1453,6.087E-5,255,255,255,2.163,3.294
1454,8.116E-5,255,255,255,4.194,3.293
1455,2.029E-5,255,255,255,6.218,3.291
1456,2.029E-5,255,255,255,3.079,3.295
1457,2.029E-5,255,255,255,4.309,3.295
1458,2.029E-5,255,255,255,4.399,3.295
1459,2.029E-5,255,255,255,8.750,3.295
1460,4.058E-5,255,255,255,6.214,3.302
1461,8.116E-5,255,255,255,8.670,3.310
1462,2.029E-5,255,255,255,8.822,3.309
1463,2.029E-5,255,255,255,0.327,3.313
1464,4.058E-5,255,255,255,1.059,3.315
1465,2.029E-5,255,255,255,7.020,3.313
1466,2.029E-5,255,255,255,1.529,3.318
1467,2.029E-5,255,255,255,1.565,3.318
1468,2.029E-5,255,255,255,2.430,3.318
1469,2.029E-5,255,255,255,4.182,3.318
1470,2.029E-5,255,255,255,4.191,3.318
1471,2.029E-5,255,255,255,4.200,3.318
1472,2.029E-5,255,255,255,4.214,3.322
1473,2.029E-4,255,255,255,4.272,3.329
1474,6.087E-5,255,255,255,8.827,3.327
1475,2.029E-5,255,255,255,2.462,3.327
1476,2.029E-5,255,255,255,2.489,3.327
1477,2.029E-5,255,255,255,4.011,3.327
1478,2.029E-5,255,255,255,5.236,3.327
1479,2.029E-5,255,255,255,7.475,3.327
1480,1.217E-4,255,255,255,5.671,3.340
1481,2.029E-5,255,255,255,1.809,3.340
1482,2.029E-5,255,255,255,1.182,3.349
1483,2.029E-5,255,255,255,1.678,3.349
1484,8.116E-5,255,255,255,5.776,3.354
1485,2.029E-5,255,255,255,5.827,3.349
1486,2.029E-5,255,255,255,2.732,3.354
1487,2.029E-5,255,255,255,2.966,3.354
1488,2.029E-5,255,255,255,1.151,3.358
1489,2.029E-5,255,255,255,1.750,3.358
1490,2.029E-5,255,255,255,5.791,3.358
1491,2.029E-5,255,255,255,5.399,3.363
1492,6.087E-5,255,255,255,0.188,3.369
1493,2.029E-5,255,255,255,2.484,3.367
1494,2.029E-5,255,255,255,7.480,3.367
1495,1.217E-4,255,255,255,7.824,3.372
1496,2.029E-5,255,255,255,7.998,3.367
1497,2.029E-5,255,255,255,1.700,3.372
1498,4.058E-5,255,255,255,2.050,3.372
1499,2.029E-5,255,255,255,4.331,3.372
1500,2.029E-5,255,255,255,7.633,3.372
1501,1.623E-4,255,255,255,0.159,3.386
1502,2.029E-5,255,255,255,2.606,3.381
1503,2.029E-5,255,255,255,5.403,3.381
1504,2.029E-5,255,255,255,6.687,3.385
1505,2.029E-5,255,255,255,0.381,3.390
1506,2.029E-5,255,255,255,0.390,3.390
1507,8.116E-5,255,255,255,1.989,3.391
1508,4.058E-5,255,255,255,2.444,3.392
1509,2.029E-5,255,255,255,8.056,3.390
1510,1.217E-4,255,255,255,0.172,3.399
1511,2.029E-5,255,255,255,0.421,3.394
1512,2.029E-5,255,255,255,1.777,3.394
1513,4.058E-5,255,255,255,2.682,3.396
1514,2.029E-5,255,255,255,3.169,3.394
1515,2.029E-5,255,255,255,1.390,3.399
1516,4.058E-5,255,255,255,2.045,3.399
1517,2.029E-5,255,255,255,4.597,3.399
1518,4.058E-5,255,255,255,5.396,3.399
1519,2.029E-5,255,255,255,1.209,3.403
1520,5.681E-4,255,255,255,0.152,3.422
1521,4.058E-5,255,255,255,8.696,3.410
1522,2.029E-5,255,255,255,1.164,3.412
1523,2.029E-5,255,255,255,1.205,3.412
1524,4.058E-5,255,255,255,5.829,3.412
1525,2.029E-5,255,255,255,6.052,3.412
1526,6.087E-5,255,255,255,0.264,3.418
1527,2.029E-5,255,255,255,0.935,3.417
1528,2.029E-5,255,255,255,1.092,3.417
1529,2.029E-5,255,255,255,1.777,3.417
1530,6.087E-5,255,255,255,2.420,3.420
1531,2.029E-5,255,255,255,0.367,3.421
1532,2.029E-5,255,255,255,1.151,3.421
1533,2.029E-5,255,255,255,2.439,3.421
1534,2.029E-5,255,255,255,0.358,3.426
1535,2.029E-5,255,255,255,0.615,3.426
1536,2.029E-5,255,255,255,1.115,3.426
1537,2.029E-5,255,255,255,1.786,3.430
1538,2.029E-5,255,255,255,1.736,3.435
1539,2.029E-5,255,255,255,4.038,3.435
1540,2.029E-5,255,255,255,5.750,3.435
1541,2.029E-5,255,255,255,1.723,3.439
1542,2.029E-5,255,255,255,0.178,3.444
1543,2.029E-5,255,255,255,0.169,3.448
1544,2.029E-5,255,255,255,1.534,3.448
1545,2.029E-5,255,255,255,1.714,3.448
1546,2.029E-5,255,255,255,1.773,3.448
1547,4.058E-5,255,255,255,6.023,3.448
1548,2.029E-5,255,255,255,7.601,3.448
1549,2.029E-5,255,255,255,1.155,3.453
1550,1.826E-4,255,255,255,1.486,3.460
1551,2.029E-5,255,255,255,3.669,3.453
1552,2.029E-5,255,255,255,0.484,3.457
1553,2.029E-5,255,255,255,1.664,3.457
1554,2.029E-5,255,255,255,8.191,3.457
1555,2.029E-5,255,255,255,8.736,3.457
1556,8.116E-5,255,255,255,0.140,3.464
1557,4.058E-5,255,255,255,0.173,3.464
1558,2.029E-5,255,255,255,0.358,3.462
1559,2.029E-5,255,255,255,1.471,3.462
1560,2.029E-5,255,255,255,1.714,3.462
1561,2.029E-5,255,255,255,3.088,3.462
1562,2.029E-5,255,255,255,0.782,3.466
1563,2.029E-5,255,255,255,1.660,3.466
1564,2.029E-5,255,255,255,3.214,3.466
1565,2.029E-5,255,255,255,3.043,3.471
1566,2.029E-5,255,255,255,6.043,3.471
1567,2.029E-5,255,255,255,5.498,3.475
1568,2.029E-5,255,255,255,0.682,3.480
1569,2.029E-5,255,255,255,2.034,3.480
1570,2.029E-5,255,255,255,2.439,3.480
1571,4.058E-5,255,255,255,2.448,3.482
1572,8.116E-5,255,255,255,2.601,3.484
1573,2.029E-5,255,255,255,3.047,3.480
1574,6.087E-5,255,255,255,5.846,3.483
1575,2.029E-5,255,255,255,2.732,3.484
1576,2.029E-5,255,255,255,7.399,3.484
1577,4.058E-5,255,255,255,1.820,3.491
1578,2.029E-5,255,255,255,1.912,3.489
1579,8.116E-5,255,255,255,2.041,3.491
1580,6.087E-5,255,255,255,1.950,3.495
1581,6.087E-5,255,255,255,4.770,3.496
1582,2.029E-5,255,255,255,2.457,3.498
1583,2.029E-5,255,255,255,3.038,3.498
1584,2.029E-5,255,255,255,6.007,3.498
1585,4.058E-5,255,255,255,2.514,3.502
1586,2.029E-5,255,255,255,6.065,3.502
1587,2.029E-5,255,255,255,7.083,3.502
1588,2.029E-5,255,255,255,7.155,3.502
1589,2.029E-5,255,255,255,1.164,3.511
1590,2.029E-5,255,255,255,3.124,3.511
1591,2.029E-5,255,255,255,3.457,3.511
1592,2.029E-5,255,255,255,6.016,3.511
1593,2.029E-5,255,255,255,7.043,3.511
1594,2.029E-5,255,255,255,7.169,3.511
1595,2.029E-5,255,255,255,1.840,3.516
1596,2.029E-5,255,255,255,2.953,3.516
1597,4.058E-5,255,255,255,1.986,3.523
1598,8.116E-5,255,255,255,3.023,3.525
1599,2.029E-5,255,255,255,3.133,3.520
1600,2.029E-5,255,255,255,6.318,3.520
1601,2.029E-5,255,255,255,7.173,3.520
1602,2.029E-5,255,255,255,3.417,3.525
1603,2.029E-5,255,255,255,4.079,3.525
1604,2.029E-5,255,255,255,1.588,3.529
1605,4.058E-5,255,255,255,4.869,3.529
1606,4.058E-5,255,255,255,7.502,3.532
1607,2.029E-5,255,255,255,3.088,3.534
1608,2.029E-5,255,255,255,5.327,3.534
1609,2.029E-5,255,255,255,7.867,3.534
1610,2.029E-5,255,255,255,0.385,3.538
1611,2.029E-5,255,255,255,0.489,3.538
1612,2.029E-5,255,255,255,2.948,3.538
1613,2.029E-5,255,255,255,3.106,3.538
1614,2.029E-5,255,255,255,3.164,3.538
1615,4.058E-5,255,255,255,3.968,3.538
1616,2.029E-5,255,255,255,7.155,3.538
1617,2.029E-5,255,255,255,7.304,3.538
1618,2.029E-5,255,255,255,1.056,3.543
1619,2.029E-5,255,255,255,1.462,3.543
1620,2.029E-5,255,255,255,1.651,3.543
1621,2.029E-5,255,255,255,2.908,3.543
1622,2.029E-5,255,255,255,3.304,3.543
1623,2.029E-5,255,255,255,4.070,3.543
1624,2.029E-5,255,255,255,7.971,3.543
1625,2.029E-5,255,255,255,1.137,3.547
1626,8.116E-5,255,255,255,3.222,3.551
1627,2.029E-5,255,255,255,2.349,3.556
1628,2.029E-5,255,255,255,2.399,3.556
1629,1.015E-4,255,255,255,3.141,3.566
1630,2.435E-4,255,255,255,3.918,3.569
1631,6.087E-5,255,255,255,6.040,3.562
1632,2.029E-5,255,255,255,8.110,3.561
1633,2.029E-5,255,255,255,0.782,3.565
1634,2.029E-5,255,255,255,2.038,3.565
1635,2.029E-5,255,255,255,4.074,3.565
1636,2.029E-5,255,255,255,7.318,3.565
1637,2.029E-5,255,255,255,1.750,3.570
1638,2.029E-5,255,255,255,1.768,3.570
1639,4.058E-5,255,255,255,1.795,3.572
1640,2.029E-5,255,255,255,2.241,3.570
1641,2.029E-5,255,255,255,0.755,3.574
1642,2.029E-5,255,255,255,1.160,3.574
1643,8.116E-5,255,255,255,1.617,3.577
1644,2.029E-5,255,255,255,1.759,3.574
1645,2.029E-5,255,255,255,1.813,3.574
1646,2.029E-5,255,255,255,1.957,3.574
1647,2.029E-5,255,255,255,2.448,3.574
1648,4.058E-5,255,255,255,2.516,3.577
1649,2.029E-5,255,255,255,3.065,3.574
1650,2.029E-5,255,255,255,3.448,3.574
1651,2.029E-5,255,255,255,4.052,3.574
1652,2.029E-5,255,255,255,5.133,3.574
1653,4.058E-5,255,255,255,1.779,3.579
1654,2.029E-5,255,255,255,2.615,3.579
1655,4.058E-5,255,255,255,3.164,3.581
1656,2.029E-5,255,255,255,4.043,3.579
1657,2.029E-5,255,255,255,5.993,3.579
1658,2.029E-5,255,255,255,6.809,3.579
1659,2.029E-5,255,255,255,7.020,3.579
1660,2.029E-5,255,255,255,7.097,3.579
1661,2.029E-5,255,255,255,2.052,3.583
1662,4.058E-5,255,255,255,3.261,3.583
1663,4.058E-5,255,255,255,4.122,3.583
1664,4.058E-5,255,255,255,4.836,3.586
1665,2.029E-5,255,255,255,0.615,3.588
1666,2.029E-5,255,255,255,1.417,3.588
1667,2.029E-5,255,255,255,1.791,3.588
1668,2.029E-5,255,255,255,2.074,3.588
1669,4.058E-5,255,255,255,2.550,3.588
1670,2.029E-5,255,255,255,5.993,3.588
1671,2.029E-5,255,255,255,6.845,3.588
1672,2.029E-5,255,255,255,1.606,3.597
1673,2.029E-5,255,255,255,1.984,3.597
1674,2.029E-5,255,255,255,4.980,3.597
1675,4.058E-5,255,255,255,5.993,3.599
1676,1.420E-4,255,255,255,7.024,3.598
1677,1.217E-4,255,255,255,7.107,3.603
1678,4.058E-5,255,255,255,7.167,3.599
1679,2.029E-5,255,255,255,7.191,3.597
1680,2.029E-5,255,255,255,7.223,3.597
1681,6.087E-5,255,255,255,0.834,3.603
1682,2.029E-5,255,255,255,2.484,3.601
1683,4.058E-5,255,255,255,3.081,3.604
1684,2.029E-5,255,255,255,4.372,3.601
1685,2.029E-5,255,255,255,4.399,3.601
1686,2.029E-5,255,255,255,4.858,3.601
1687,2.029E-5,255,255,255,5.863,3.601
1688,2.029E-5,255,255,255,6.164,3.601
1689,2.029E-5,255,255,255,6.191,3.601
1690,4.058E-5,255,255,255,6.239,3.601
1691,1.623E-4,255,255,255,6.645,3.609
1692,2.029E-5,255,255,255,7.002,3.601
1693,2.029E-5,255,255,255,0.583,3.606
1694,2.029E-5,255,255,255,1.372,3.606
1695,2.029E-5,255,255,255,1.809,3.606
1696,2.029E-5,255,255,255,2.372,3.606
1697,2.029E-5,255,255,255,2.511,3.606
1698,4.058E-5,255,255,255,3.173,3.608
1699,2.029E-5,255,255,255,6.957,3.606
1700,2.029E-5,255,255,255,6.993,3.606
1701,2.029E-5,255,255,255,7.349,3.606
1702,4.058E-5,255,255,255,8.036,3.606
1703,2.029E-5,255,255,255,8.282,3.606
1704,2.029E-5,255,255,255,3.939,3.610
1705,2.029E-5,255,255,255,6.786,3.610
1706,2.029E-5,255,255,255,5.881,3.615
1707,2.029E-5,255,255,255,6.151,3.615
1708,2.029E-5,255,255,255,6.164,3.615
1709,2.029E-5,255,255,255,1.764,3.619
1710,2.029E-5,255,255,255,4.038,3.619
1711,4.058E-5,255,255,255,4.894,3.622
1712,2.029E-5,255,255,255,5.349,3.619
1713,2.029E-5,255,255,255,5.597,3.619
1714,4.058E-5,255,255,255,5.955,3.622
1715,2.029E-5,255,255,255,6.939,3.619
1716,4.058E-5,255,255,255,7.336,3.622
1717,2.029E-5,255,255,255,2.245,3.624
1718,2.029E-5,255,255,255,3.160,3.624
1719,2.029E-5,255,255,255,5.583,3.624
1720,2.029E-5,255,255,255,5.890,3.624
1721,1.015E-4,255,255,255,7.007,3.628
1722,4.058E-5,255,255,255,7.264,3.626
1723,2.029E-5,255,255,255,7.313,3.624
1724,2.029E-5,255,255,255,2.412,3.628
1725,2.029E-5,255,255,255,3.453,3.628
1726,2.029E-5,255,255,255,4.755,3.628
1727,2.029E-5,255,255,255,6.646,3.628
1728,4.058E-5,255,255,255,7.054,3.628
1729,2.029E-5,255,255,255,7.101,3.628
1730,2.029E-5,255,255,255,3.561,3.633
1731,2.029E-5,255,255,255,3.574,3.633
1732,4.058E-5,255,255,255,4.282,3.635
1733,7.913E-4,255,255,255,3.980,3.653
1734,2.029E-5,255,255,255,4.849,3.637
1735,2.029E-5,255,255,255,7.547,3.637
1736,2.029E-5,255,255,255,3.511,3.642
1737,2.029E-5,255,255,255,3.565,3.642
1738,2.029E-5,255,255,255,5.367,3.642
1739,2.029E-5,255,255,255,5.376,3.642
1740,2.029E-5,255,255,255,5.736,3.642
1741,2.029E-5,255,255,255,7.088,3.642
1742,2.029E-5,255,255,255,7.200,3.642
1743,2.029E-5,255,255,255,7.885,3.642
1744,2.029E-5,255,255,255,1.363,3.646
1745,2.029E-5,255,255,255,3.088,3.646
1746,2.029E-5,255,255,255,1.286,3.651
1747,2.029E-5,255,255,255,7.457,3.651
1748,2.029E-5,255,255,255,8.273,3.651
1749,4.058E-5,255,255,255,1.351,3.658
1750,2.029E-5,255,255,255,3.214,3.655
1751,4.058E-5,255,255,255,4.119,3.658
1752,8.116E-5,255,255,255,5.009,3.658
1753,8.116E-5,255,255,255,5.739,3.658
1754,2.029E-5,255,255,255,7.543,3.655
1755,4.058E-5,255,255,255,0.869,3.662
1756,2.029E-5,255,255,255,1.065,3.660
1757,6.087E-5,255,255,255,1.570,3.664
1758,2.029E-5,255,255,255,1.773,3.660
1759,6.087E-5,255,255,255,5.987,3.664
1760,2.029E-5,255,255,255,6.732,3.660
1761,6.087E-5,255,255,255,7.071,3.661
1762,2.029E-5,255,255,255,7.119,3.660
1763,2.029E-5,255,255,255,8.745,3.660
1764,4.058E-5,255,255,255,8.804,3.662
1765,2.029E-5,255,255,255,2.457,3.664
1766,2.029E-5,255,255,255,3.345,3.664
1767,6.087E-5,255,255,255,3.436,3.666
1768,2.029E-5,255,255,255,3.565,3.664
1769,2.029E-5,255,255,255,4.011,3.664
1770,2.029E-5,255,255,255,4.083,3.664
1771,2.029E-5,255,255,255,4.191,3.664
1772,2.029E-5,255,255,255,4.318,3.664
1773,2.029E-5,255,255,255,5.363,3.664
1774,2.029E-5,255,255,255,5.759,3.664
1775,4.058E-5,255,255,255,1.347,3.671
1776,2.029E-5,255,255,255,1.520,3.669
1777,2.029E-5,255,255,255,3.151,3.669
1778,2.029E-5,255,255,255,4.218,3.669
1779,2.029E-5,255,255,255,7.029,3.669
1780,8.116E-5,255,255,255,8.821,3.672
1781,2.029E-5,255,255,255,1.002,3.673
1782,2.029E-5,255,255,255,3.462,3.673
1783,2.029E-5,255,255,255,3.975,3.673
1784,2.029E-5,255,255,255,6.773,3.673
1785,2.029E-5,255,255,255,7.047,3.673
1786,2.029E-5,255,255,255,3.984,3.678
1787,2.029E-5,255,255,255,3.534,3.682
1788,2.029E-5,255,255,255,5.128,3.682
